3.610404509192731703e-01 6.175615005537403107e+09 8.214382618579806339e-01 7.385980781314612109e+00
3.962414491769588043e-01 8.163799592904167175e+09 8.275226909844191070e-01 6.932669429360394986e+00
4.348745013088916589e-01 1.079206260969022369e+10 8.341958390474830676e-01 6.487980370877802550e+00
4.772742283309168720e-01 1.426647164057117271e+10 8.415211276360116122e-01 6.083432721976133273e+00
5.238078763948325056e-01 1.885943590509471512e+10 8.495698936752672514e-01 5.683361480182533398e+00
5.748784976988677853e-01 2.493106435980234146e+10 8.584184166358921342e-01 5.299299594952922021e+00
6.309284415330104201e-01 3.295739985227764893e+10 8.681742045057622148e-01 4.937572398372538807e+00
6.924431856969366361e-01 4.356774301117401886e+10 8.789091291733622802e-01 4.594755901648514218e+00
7.599555414764666006e-01 5.759399223226410675e+10 8.907751498771941945e-01 4.269405725419240127e+00
8.340502686000296206e-01 7.613586823626292419e+10 9.038693371158920131e-01 3.962164497307276267e+00
9.153691401476840017e-01 1.006471370957035522e+11 9.183702063538248250e-01 3.670094039169832900e+00
1.004616501282523222e+00 1.330495920021121368e+11 9.344321938230510938e-01 3.389661282550917587e+00
1.102565369951522989e+00 1.758837304542089539e+11 9.522491822019825136e-01 3.127432777359827831e+00
1.210064132397190795e+00 2.325079406331262512e+11 9.720628968496357603e-01 2.879848880593544269e+00
1.328043891473342342e+00 3.073618140680258179e+11 9.940987052710080762e-01 2.646719090922606821e+00
1.457526531412588255e+00 4.063142294836889038e+11 1.018675661971129021e+00 2.427529995130299323e+00
1.599633568898691127e+00 5.371234991617568359e+11 1.046126926970364135e+00 2.221888248900697693e+00
1.755595867107565988e+00 7.100456553499862061e+11 1.076829267731898465e+00 2.028954381979945598e+00
1.926764296855264291e+00 9.386385690966737061e+11 1.111247113657955143e+00 1.848461150432143318e+00
2.114621437194748044e+00 1.240824948026165771e+12 1.149907844382546784e+00 1.680202243132298934e+00
2.320794416806389648e+00 1.640297556839013672e+12 1.193418162814244621e+00 1.523589561383764002e+00
2.547069007408188757e+00 2.168376836113784912e+12 1.242485760607345169e+00 1.377446412373944051e+00
2.795405091256112584e+00 2.866466565039395996e+12 1.297941585587751190e+00 1.242383792183551217e+00
3.067953636706586273e+00 3.789300103027647949e+12 1.360766329262650176e+00 1.117466794347891756e+00
3.367075328875408946e+00 5.009231730078804688e+12 1.432105971548879086e+00 1.001868963581743488e+00
3.695361016762889417e+00 6.621909546192860352e+12 1.513309663519121884e+00 8.955812402848493115e-01
4.055654153948434093e+00 8.753774710532340820e+12 1.605981257253509042e+00 7.980196258695116951e-01
4.451075427225189785e+00 1.157197499425399023e+13 1.712016568846515430e+00 7.086859419638397162e-01
4.885049786496126423e+00 1.529746991392432227e+13 1.833669555980702803e+00 6.271727271146795291e-01
5.361336110051613701e+00 2.022235494663762109e+13 1.973642673448381624e+00 5.529727048681358781e-01
5.884059762174987718e+00 2.673276312284578516e+13 2.135155675723706459e+00 4.856912011000137364e-01
6.457748325074417650e+00 3.533913958428512500e+13 2.322073736354598683e+00 4.248429204729499697e-01
7.087370814634021521e+00 4.671626276785113281e+13 2.538975811418713313e+00 3.701266593295868268e-01
7.778380719652358444e+00 6.175615005537403125e+13 2.791683376365321934e+00 3.210456992647253704e-01
8.536763237353449441e+00 8.163799592904146875e+13 3.087611318396588533e+00 2.771640043321453306e-01
9.369087114301914099e+00 1.079206260969020156e+14 3.432702886208975901e+00 2.381467650581574058e-01
1.028256154174325410e+01 1.426647164057117188e+14 3.841244317924068064e+00 2.035036311645677665e-01
1.128509859816959349e+01 1.885943590509467188e+14 4.321102275706428131e+00 1.730888126338488708e-01
1.238538177995855349e+01 2.493106435980235312e+14 4.892692879703707476e+00 1.462966795500633965e-01
1.359294121366469810e+01 3.295739985227757500e+14 5.569079903068062443e+00 1.229069605313195396e-01
1.491823620141668627e+01 4.356774301117392500e+14 6.380204968333601734e+00 1.026516637629843465e-01
1.637274581438864018e+01 5.759399223226415000e+14 7.350801076531810807e+00 8.513743622830337310e-02
1.796906831902311197e+01 7.613586823626255000e+14 8.520207312468901506e+00 7.012364790481157018e-02
1.972103029718826050e+01 1.006471370957033375e+15 9.934989954878938434e+00 5.732893329226440571e-02
2.164380640541528678e+01 1.330495920021121750e+15 1.165118851546799306e+01 4.647094511664735805e-02
2.375405081051398781e+01 1.758837304542090000e+15 1.374447960684928383e+01 3.735185795919208906e-02
2.607004143999839840e+01 2.325079406331256500e+15 1.631041363495987184e+01 2.973188071974688929e-02
2.861183829675107404e+01 3.073618140680260000e+15 1.946892587465275071e+01 2.344032524933414852e-02
3.140145720917126582e+01 4.063142294836890000e+15 2.337652668605503692e+01 1.824187013709267433e-02
3.446306052174844581e+01 5.371234991617554000e+15 2.823303537103337035e+01 1.401725785524718035e-02
3.782316637773141821e+01 7.100456553499844000e+15 3.430510257609244462e+01 1.062325912027482604e-02
4.151087840659872086e+01 9.386385690966742000e+15 4.193659498152550924e+01 7.906450337149959623e-03
4.555813780577440042e+01 1.240824948026163000e+16 5.158662184329985934e+01 5.764809009999272323e-03
4.999999999999998579e+01 1.640297556839011800e+16 6.383671843869623785e+01 4.089619738320283450e-03
